shortcode,caption,upload_time,num_likes,num_comments,is_video,video_views,url
Cor4tutpdIm,"@aarizshroff won FREE VIP tickets to @lollaindia on FamPay and this is how it went 🥹✨

head to the app and participate in super cool giveaways now 🏃🏃‍♂️🏃‍♀️",2023-02-15 19:47:51+05:30,11947,253,True,99815,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/331474309_1713101689106365_5835260215361378195_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VXkcrLi53dQAX9FBw5c&edm=APU89FABAAAA&ccb=7-5&oh=00_AfByretdPtfAyhvmwzPO39ywv-1SrtFPf0ATn47LIkhCgQ&oe=644672BB&_nc_sid=86f79a
CopN45aJzLd,just in case you weren’t already reminded that today is Valentine’s Day 😀😀😀,2023-02-14 18:41:28+05:30,18454,299,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/330698241_582866840078057_8468035224219829450_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=WHDMNmIaPAkAX_kB2P_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCKlwO4qC-O7kpjF_SN3frC98M8Y96HyE1b8PNsttkWpg&oe=6449D9FF&_nc_sid=86f79a
ComzpO3pF3R,har phone mein FamPay hona chahiye,2023-02-13 20:13:39+05:30,33526,344,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/330690506_518542493697371_7294134738534564853_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=fo879rJ2A-kAX8PlDd-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBtWmPPE_nn_623-Nx3YUjvadF3EshY9G5uhYA4BzigZQ&oe=644A6FE9&_nc_sid=86f79a
CokBi5Hpqwx,love is in the a̶i̶r̶ DMs 💖,2023-02-12 18:17:24+05:30,25207,469,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/330065188_588644739394888_2976980324824320561_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=VB-ZPuvATFgAX9hsKdM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCwA4m-Y80NBmPm1fRxclsU76BS7ELa2gIWp7aYSmFA_g&oe=644A3514&_nc_sid=86f79a
Cohr_piJLj7,"this could be you 😎  now win an Apple Watch Series 8 on FamPay 🤩

head to the ‘Rewards’ section on the app and participate now!",2023-02-11 20:36:52+05:30,14274,168,True,110252,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/330195961_1664817297268032_1925338201189380043_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hGU-zpGlqF4AX8YuW16&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDkQix48UcyC-22bWtPKfy-9oDmt-uTZzdZ_JFxALZ4GA&oe=64465E02&_nc_sid=86f79a
CocVTlHJbVX,ChatGPT tell me how to skip Valentine's week,2023-02-09 18:36:09+05:30,23782,255,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/329208323_1129530695109492_3378964355826589723_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=VqM7LXfRA7UAX_Lqlav&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQv_-aB385XBC7KZsIgMSQdwkUYGvrTIawuEIqmghksw&oe=6448F2E2&_nc_sid=86f79a
CoZ_1vsJJzr,no ice cream.. no wait…ice cream with ketchup… no wait…no ice cream..no wait….no,2023-02-08 20:50:05+05:30,19016,337,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/329438520_166677886123411_8443771117019042699_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=esL9M0vXBCgAX8C9ciT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC8IoERfsPMKfSgajJv89M3FirRyS7oTAFT8_ZHOGqG6w&oe=644A9D5D&_nc_sid=86f79a
CoXYn5MJStK,we swear all the elaichi somehow ends up on our plate 😒,2023-02-07 20:28:56+05:30,27526,370,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/329645553_1367313817379181_6842657744638235251_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_clXUADRrtsAX9lfCVB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAGdTZg7o6_x9JGPNxOT6p_cWLXwJk_s4_GbF6Jf-iDFw&oe=6448FF41&_nc_sid=86f79a
CoU1ezXp6Vl,"when you like this 🥳
when you share this 🕺💃",2023-02-06 20:43:22+05:30,64208,360,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/329741010_222037890215151_4827327937756699083_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4nwA7xeahs8AX95hW3U&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC2g1Uz_b_h8EI0K1I2qkKwaS2GZ96PvSw8C1kjZPLK9Q&oe=64499550&_nc_sid=86f79a
CoSR9j8AR5Z,acha chalta hu duaon mein yaad rakhna 😢,2023-02-05 20:54:56+05:30,15522,172,True,109299,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/328849670_728242072114943_7429792670872725524_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2xL25IEVNQoAX98qs_L&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZIXVtmV0Q076HI5yFo_zJh2r_tmQ8Mftc9G1PhLSB6Q&oe=64463CCD&_nc_sid=86f79a
CoPxYyxJBs4,"bois take the hint 👀
share these discounts from @nuawoman with the women in your life 🤗

just click the link in bio and get sharing! 

*up to Rs.200",2023-02-04 21:31:24+05:30,22573,297,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/328704642_6260461407299701_2180864712119238273_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=UfMJHrDD8yYAX_NqNtJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAMJyorOSbLId6QEAv7etIK4Fzr46p0kB_LW-46FK0LMQ&oe=644A3334&_nc_sid=86f79a
CoNJ-J5pAJj,"every 10th comment gets a FREE data topup 🤩🤩🤩

and if you just can’t wait recharge on FamPay and
⚡️ get 2x FamCoins on every recharge
⚡️ No hidden fees
And it only takes a minute 😏",2023-02-03 21:11:18+05:30,20470,5766,True,133424,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/328669977_903951697468432_1869301203731136069_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=r66DYKv7XRoAX8iqKUN&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDtXWnG6ur1JbkVVC1ZW61O3TumSu08HtEYlcaUAwAFRA&oe=6446DCA2&_nc_sid=86f79a
CoKfDDOJey1,do not read this,2023-02-02 20:14:56+05:30,28371,3116,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/328572511_711925487313775_2076407017044105894_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=OH7CsHNm7UcAX-HuO53&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB0YGzCh6udF5AJ6MeEwlGiegjCWYbO1_jQlxYlhtH8yA&oe=644A2311&_nc_sid=86f79a
CoH8vdhpMWd,"is this a sign to pay your parents’ electricity bill?
yes. yes it is.

⏳ it takes 1 min
🤑 gets you rewards up to ₹500 and 2X FamCoins
🥲 might finally convince your parents that you’re responsible

head to the FamPay app to pay your bill now! 🏃🏻‍♀️",2023-02-01 20:37:55+05:30,18690,320,True,125469,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/328483404_3171183396505097_4631877723610079792_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=zjTKjqxOFwAAX-Y3TmV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA4iRhWyjPvxc1sDS3d2F5jdLvdyqcnCXa-nsSIiWOwQw&oe=6446C78C&_nc_sid=86f79a
CoFWW4Fpuy6,"PS5 for Rs 6000 🤙An Activa at Rs 3000 🥹Flight tickets at Rs 4000 ✈️ 

No we’re not crazy 🤠 Equated Monthly Installment or EMI is the answer.

Hear our boi @prannayjoshi explain why (or why not) EMI 👆",2023-01-31 20:24:03+05:30,14705,191,True,90706,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/327930778_2981796118796240_2612627893969226337_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nE04HSxvyvEAX9xqSNR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCJj6QHkWDGHnoFdwHMRHTCMNiPZSD-iTKGvB7AGSpUtw&oe=644640F8&_nc_sid=86f79a
CoCzifrJPPq,"there’s a game for literally everyone 😍

get your daily dose of FamPlay, play super fun games 🤩 win cash rewards 🤑 and FamCoins 😎",2023-01-30 20:41:17+05:30,12901,214,True,101691,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/327862410_187714057276997_1837662831823519437_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=1zrUS4P-uNMAX-S0W6s&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCSlFBKyX2w2jNxKghJwHCtdf5fQ0ADvvD70YvWwTByYA&oe=644688D2&_nc_sid=86f79a
CoAQ-AFS7ov,"forget them, they’re hissstory 🤭",2023-01-29 20:59:31+05:30,42345,536,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/327540364_580397983982883_5136912429066503695_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7Rd8jxliiZ8AX8njDMu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCHAr1nHSNiT2je-nm-AmsFHSI-PiJZ6e9gd6Dq4nAdnw&oe=644939E9&_nc_sid=86f79a
Cn9rRKMS6sL,watched Into The Spiderverse twice 🤓🤙,2023-01-28 20:51:36+05:30,17685,562,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/327751121_165051985995198_4156004334159518471_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cTiY_upTrnAAX-KhvT7&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzAyNTc2NDgxOTgzNzYyNzE0Nw%3D%3D.2-ccb7-5&oh=00_AfA8cUOL9u4et3njAtn2lRseKli-Kb3qYdygS9gHD2ijUA&oe=644A846F&_nc_sid=30a2ef
Cn7CBavyPfJ,here’s the first: 32031XJ59M9XE9JT,2023-01-27 20:12:42+05:30,23681,1512,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/327275636_1682430875521000_3229360978736240641_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=sbLGTJ_jz2IAX8v-IGE&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzAyNTAyMDQ2ODI0MDkwNjE4NQ%3D%3D.2-ccb7-5&oh=00_AfAPRknBjz4f0Q7kftmzp5cdxWBrPLUcJhCewdFDdB0vLw&oe=6449573C&_nc_sid=30a2ef
Cn4mQ50SLA0,did y’all yell Shivaa too or was it just us 👀,2023-01-26 21:31:40+05:30,22677,187,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/327267772_743251547114363_6001588930803377662_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=R6H8kEBvd3gAX9Zw8yO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCsnxMv713_GAzvxQcoQdcktil-sh47-ixAddHCZrOLNw&oe=6448EE40&_nc_sid=86f79a
CnzYTO5JA3V,get us 35k likes on this post and we’ll asli mei make and send these hoodies to some of you 😎🤙,2023-01-24 20:53:27+05:30,35241,1320,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/327086065_169614722466225_8821419556756258094_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=j-JABqN8dG0AX-c5HUZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAA0JytklU2aGSJqFMbE8PQw9q92Xujrv5D4vWiyI3nQg&oe=644978C5&_nc_sid=86f79a
CnuGneCqTYM,"Yes, using your birthday as your pin is a bad idea 🙄 
No, saving the pin on notes is not a good idea 🤓

And no, no cats were harmed in the making of this video 🤠

Hear our main man @katariaaryann explain what your bank account may be and why 👆

And once your do, head to our comments to answer a few questions on current and savings account to win 500 FamCoins 🤩✨",2023-01-22 19:44:45+05:30,13578,138,True,100888,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/326399165_1229294954331341_7445249392233835053_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=lPvnohvXWq0AX9-HODZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAAXuyGR8Ac2opGAl4dIF6un9aGtPGwoLuUTVn03_UuIg&oe=6446BDF9&_nc_sid=86f79a
Cno-hl4qGq-,"love talking to your friends? Here’s how you can talk to them for FREE for an ENTIRE MONTH🤩

💬Comment as many times as you want on this and our previous post

✨ 3 of you who catch our admins’s attention can win recharges for a whole 30 DAYS!",2023-01-20 20:01:44+05:30,18720,3718,True,129103,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/326354465_205074535369702_4757729521695500223_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jOQiIPAYldYAX9yFHat&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCyZ-_z_vYOIP_OM6haJWFeEJJgOZnvNd5hn6nXWsoJ-A&oe=64467E26&_nc_sid=86f79a
Cnmd1kppUSa,we’ll start- it’s a portable speaker,2023-01-19 20:31:42+05:30,13488,2671,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/326387452_3290509034522535_7746528780915143337_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Unmyr74CCFgAX93pYsq&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzAxOTIzMTgyNTAzMjk4NzgwMg%3D%3D.2-ccb7-5&oh=00_AfB_UklVOJgXYAKtAJt4sFfs-10dAnKUmaz58EYF1-DGdQ&oe=644AD64D&_nc_sid=30a2ef
CnjxMaYKk6O,BIG BRAIN ENERGY 🧠,2023-01-18 19:24:40+05:30,13783,202,True,97668,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/325990688_141209208799035_7499351372288693014_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=mdjpi30mcwQAX81u6BD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAzZAlUW45IBW0KvHdMJp4CrAGSHM2xq69onNvWe7YWGw&oe=6446E2BE&_nc_sid=86f79a
CnhT-LKJPjT,currently reading Hari puttar aur maut ka taufa 🤓,2023-01-17 20:29:18+05:30,27483,160,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/325478958_693866202205001_2619123846417137812_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JPxavVRzugUAX-lDX05&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAwvqIayxi1UI8OuyvYvI6g-j8RcB1JYe8UUcleFFsOHg&oe=64498640&_nc_sid=86f79a
CneullupvAK,5 bonus points for guessing all 5 🌟,2023-01-16 20:24:09+05:30,25326,605,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/326154508_745635550321860_469465066845895716_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4H3u5ljNrGMAX_ExD9a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCImbmHfHaSPIu6SH2a6YRR5SHCVmvxT8OBa-IRh2dEKA&oe=644AAA6E&_nc_sid=86f79a
CnZl3ncKG5X,Relationship status: its caffeinated 🤡,2023-01-14 20:32:14+05:30,22089,104,True,221119,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/325304719_210532791429383_8910190751867314956_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=beovv8MF4dcAX97b1qe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDDjPonleIwRj-ixdPrVFXtNcGwbwBEnuHJ_j5ww2aKeQ&oe=64468050&_nc_sid=86f79a
CnW77T0qmiQ,every 20th comment wins 3 Google Play Recharge Codes which you can share with your squad (or not 🤡),2023-01-13 19:49:24+05:30,11199,2308,True,84288,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/324837547_129427393330030_6478900665867314799_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=9rNeCTfO_IkAX90hX9r&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAdKpIIJCMI3iusAWkhONWgPGrs0Fp6T4tTc1wUb0R_cg&oe=6446B0D8&_nc_sid=86f79a
CnV2AtSKMBr,1 like = 1 good luck bro,2023-01-13 09:36:39+05:30,21782,128,True,127754,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/324772564_1283766812404792_1331886110076217134_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=OadjAF9MeuwAX-lqc1R&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDeRQ89ozeZNZUAuXFhDFr-wcQJD1kpnBqK1V5VgujguA&oe=64468E9C&_nc_sid=86f79a
CnUdaewKEru,"Are you single 🥸 or are you in a relationship 😉 or are you currently just simping 🤡

Jo bhi hai, how and why is this related to personal finance? Find out from our boi @katariaaryann 👆

Reel dekh ke, answer a few questions on assets and liabilities to win 500 FamCoins 🤩✨",2023-01-12 20:47:50+05:30,17172,306,True,109323,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/324418361_596089955859205_4949554532066037087_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=weUdltfUt2QAX_1vcBy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC_joT3P5Jd4d2K_YcJFSkNRb2hLecN6iqlBZyYSkrnuQ&oe=64466AE9&_nc_sid=86f79a
CnRwJ8nJsrH,the only way to eat peacefully in front of your friends is to eat your tiffin before you meet them 🤪,2023-01-11 19:27:43+05:30,17968,167,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/324870566_1190503038237033_6146714697979623026_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=a_xjWMAcqwAAX9VWmq7&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzAxMzQwMTQxNTQ3Njc1OTIzOQ%3D%3D.2-ccb7-5&oh=00_AfBUSirFx6TumLHKWkphObOJbCpI_2swxuDZPy3AtljGiQ&oe=64498803&_nc_sid=30a2ef
CnPQEIOpILg,🥸🤯🤡,2023-01-10 20:08:49+05:30,27860,453,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/324546149_938746307564198_4263583682707632497_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=rUJ15VPT9RYAX_Z1niw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBhFG0E_8dgoKrcKfOdMJ5op2hFS9IRXuiq7CfZCL3yWg&oe=644A0325&_nc_sid=86f79a
CnE9GLAKryp,"drop the last 2 digits of your phone number to win FREE topups 🤩🤯✨

and we know you’re recharging on FamPay anyway because you get
 
⚡️ 2x FamCoins on every recharger
⚡️ No hidden fees
And it only takes a minute 😏",2023-01-06 20:14:04+05:30,31366,13720,True,184392,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/324221314_205537782047942_9056156388627030905_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=n6f7NaiGsmYAX_ZIrmD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDEoMpxe6ge8Jk_X9_MugrJryLHYNz-wGxfSxRokeM9Yw&oe=64469D21&_nc_sid=86f79a
CnCMLQzDj5w,adding fresh popcorn to the list 🍿😋🤩,2023-01-05 18:24:43+05:30,26361,306,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/323799580_875194133602997_6737587845847501578_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=RIFsDzNXClkAX8l5KH4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAtc_mT-fmwHV9E9mr_13xZn4v1M-Den7Ogg_RYnpN0pQ&oe=6449A657&_nc_sid=86f79a
Cm_9qxDS-z7,we’ll start- it’s a Milk Bikis biscuit,2023-01-04 21:39:28+05:30,15544,2840,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/323927555_536511155172727_2678915707073876321_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=WJJI4qAPX5oAX93OU3v&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzAwODM5NDI5NTgzMDYzNzgxOQ%3D%3D.2-ccb7-5&oh=00_AfBP9zaZ8-YszF3E_fCJHNV1LDL5UwDhuq6TheEpWi05dA&oe=64497DF7&_nc_sid=30a2ef
Cm9I5Qxjju7,"check out the FamPay app to get gaming, win money and earn FamCoins! Stack Up, Ninja Runner and many more games now available ✨",2023-01-03 19:19:51+05:30,12726,282,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/323495221_568462634725992_8759077324873764648_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tPxn6dULPY8AX9VnFDJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAM_bJ6pRVx98CGOu5rcTmzOT9K2o4mA2D4-OoTcwqt6w&oe=64465310&_nc_sid=86f79a
Cm4EdB-DU6p,"UPGRADE to iPhone 14 in 2023! - bass recharge for ₹99+ on FamPay. Jitne zyada recharges, utne zyada chances of winning! 

Oh also - sabko milega up to ₹50 cash reward and 50 lucky winners will win 1 Year Disney+ Hotstar subscription 🔥",2023-01-01 20:04:50+05:30,30212,225,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/323309038_510521241168727_2650941961930510610_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=hhhgNigtz7UAX8c4c8N&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCFxAwOgdPOX88WhjRBbQ6zOnVHz5tmXuhuboJivJvWIw&oe=64495A28&_nc_sid=86f79a
Cm3cj5EjLay,"we are here just celebrating every Word's Worth. 🙃

Here's to bringing in 2023 with humour & a whole lot of fun ✨

#2023",2023-01-01 14:16:15+05:30,19009,111,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/323355873_1322995371818302_3473513682430554707_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=FyPNGZk04GUAX9Hx41D&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZD8_r6d1mQ2RJg5c7exsr3aV9G2y84GpJL1sxo1wJzg&oe=644977A9&_nc_sid=86f79a
Cm0lYmqKZeG,"New year, same jokes 🙃",2022-12-31 11:37:55+05:30,12296,138,True,87509,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/322027049_566485854983692_5187046407316399112_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=QsgKKNLWd30AX9-ZwzZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBE4W8ehF-UcLrRZkeYJxunkQ1LsED6038dgF7ZUFAtKQ&oe=64468848&_nc_sid=86f79a
Cmy8izyqKcF,"We’re giving FREE Google Play Redeem Codes in the comments 👇 every 30 mins! Use them to buy Free Fire Max Elite passes or grab your favourite packs now!

Comment🔥 and we will drop the codes faster! 

Can’t wait to level up your gaming? Head to the FamPay app and use FamCoins to unlock exclusive discounts on redeem codes 🤩",2022-12-30 20:19:54+05:30,34636,6928,True,207346,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/322387316_730966911505397_1376462264684064326_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=zGVrO6rFT_QAX8R0BLU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCqD6hnd_ichhpKnCa46DzQTWM9sDy0TxLZl00JDkCNMg&oe=6446A4EB&_nc_sid=86f79a
CmwE4bxKr0x,"Clearly Tanmay’s been suuper busy working on the most amazing, most bestest, most funtastic crash course on money for you guys. 🏋️

Toh bhai aana toh padega 😛

Get your tickets now by clicking the link in bio 🏃

See you on 8th Jan | 12 Noon 🗓️",2022-12-29 17:35:27+05:30,9380,86,True,76390,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/322418331_214405577719561_5746911384660435824_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Y7Z84aDvJfIAX_Qh9pt&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDIosN0WcpsyPBSWTU-iDD5FdwtH49GaKOt_wipCyjKdg&oe=6446D9A5&_nc_sid=86f79a
